date,pair,target,prediction
2017-08-14,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.880440695356433,1.6960230043850961
2017-08-15,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.831866025207876,1.6957113400382775
2017-08-16,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.8043413518177855,1.6988530043081371
2017-08-17,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.776037575654934,1.7001924494777192
2017-07-27,Bamburi Cement Ltd_KCB Group Plc,1.9272285647225122,1.9368728460793896
2017-07-28,Bamburi Cement Ltd_KCB Group Plc,1.9274555342885091,1.9256516259846734
2017-07-31,Bamburi Cement Ltd_KCB Group Plc,1.9553511368866148,1.9209157943205764
2017-08-01,Bamburi Cement Ltd_KCB Group Plc,1.9553511368866148,1.9299261197614586
2017-08-02,Bamburi Cement Ltd_KCB Group Plc,1.9382149163031706,1.9314326921230287
2017-08-03,Bamburi Cement Ltd_KCB Group Plc,1.9434368602843222,1.9299093580500943
2017-08-04,Bamburi Cement Ltd_KCB Group Plc,1.9267921451790908,1.9326824105777525
2017-08-07,Bamburi Cement Ltd_KCB Group Plc,1.905472651788532,1.911706729259955
2017-08-09,Bamburi Cement Ltd_KCB Group Plc,1.905472651788532,1.8982883275896882
2017-08-10,Bamburi Cement Ltd_KCB Group Plc,1.8846490057982819,1.8950450395140126
2017-08-11,Bamburi Cement Ltd_KCB Group Plc,1.8545017791052576,1.8863782455406568
2017-08-14,Bamburi Cement Ltd_KCB Group Plc,1.8545017791052576,1.8538852749668968
2017-08-15,Bamburi Cement Ltd_KCB Group Plc,1.864450508350643,1.853408919863498
2017-08-16,Bamburi Cement Ltd_KCB Group Plc,1.8847253907027754,1.8711290653119255
2017-08-17,Bamburi Cement Ltd_KCB Group Plc,1.905030656863521,1.8752749431492348
2017-08-18,Kenya Airways Plc_Car and General (K) Ltd,1.801690923405606,1.840693530748701
2017-08-21,Kenya Airways Plc_Car and General (K) Ltd,1.7251508462832716,1.7940916928497654
2017-08-22,Kenya Airways Plc_Car and General (K) Ltd,1.7696026088541053,1.7764406226523959
2017-08-23,Kenya Airways Plc_Car and General (K) Ltd,1.780413524958321,1.8161611071133001
2017-08-24,Kenya Airways Plc_Car and General (K) Ltd,1.7696026088541053,1.8180113411939949
2017-08-25,Kenya Airways Plc_Car and General (K) Ltd,1.7586735383219152,1.8201042638799232
2017-08-28,Kenya Airways Plc_Car and General (K) Ltd,1.7696026088541053,1.8151183058803355
2017-08-29,Kenya Airways Plc_Car and General (K) Ltd,1.8225250103084478,1.8046641119725733
2017-08-30,Kenya Airways Plc_Car and General (K) Ltd,1.780413524958321,1.8353486663172467
2017-08-31,Kenya Airways Plc_Car and General (K) Ltd,1.7645530456745346,1.8002827913377764
2017-09-01,Kenya Airways Plc_Car and General (K) Ltd,1.7645530456745346,1.798573089629475
2017-09-04,Kenya Airways Plc_Car and General (K) Ltd,1.7645530456745346,1.7938644361242329
2017-09-05,Kenya Airways Plc_Car and General (K) Ltd,1.7645530456745346,1.7974659056983768
2017-09-06,Kenya Airways Plc_Car and General (K) Ltd,1.7310303536358913,1.8063111957420888
2017-09-07,Kenya Airways Plc_Car and General (K) Ltd,1.7645530456745346,1.7970146357828864
2017-08-18,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.766422116955492,1.79377664259944
2017-08-21,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.761579492479704,1.7939106861855922
2017-08-22,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.771241403391441,1.7939106861855922
2017-08-23,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7855614571661893,1.7939106861855922
2017-08-24,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7902895983621354,1.7910546888564238
2017-08-25,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.808981731374288,1.7904019463447718
2017-08-28,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7902895983621354,1.7904019463447718
2017-08-29,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7855614571661893,1.7902679027586197
2017-08-30,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7949954893995481,1.7900177170376856
2017-08-31,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7429391764002915,1.7901203663764402
2017-09-01,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7429391764002915,1.7906704595493381
2017-09-04,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7574672769632014,1.7908479645557207
2017-09-05,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7526479905272523,1.7908479645557207
2017-09-06,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7526479905272523,1.7908001538384652
2017-09-07,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7526479905272523,1.791218991836105
2017-08-18,Bamburi Cement Ltd_KCB Group Plc,1.8999576890709053,1.8878673801791255
2017-08-21,Bamburi Cement Ltd_KCB Group Plc,1.8898971740118071,1.8820302589717819
2017-08-22,Bamburi Cement Ltd_KCB Group Plc,1.869718826144552,1.8788306630827583
2017-08-23,Bamburi Cement Ltd_KCB Group Plc,1.8799484447664216,1.8784706125120383
2017-08-24,Bamburi Cement Ltd_KCB Group Plc,1.8339838321918749,1.8833680379787368
2017-08-25,Bamburi Cement Ltd_KCB Group Plc,1.828390635101572,1.8348442206941147
2017-08-28,Bamburi Cement Ltd_KCB Group Plc,1.828390635101572,1.8331087888603108
2017-08-29,Bamburi Cement Ltd_KCB Group Plc,1.8177522368965162,1.8341483546451909
2017-08-30,Bamburi Cement Ltd_KCB Group Plc,1.8119599919923597,1.8327704007119647
2017-08-31,Bamburi Cement Ltd_KCB Group Plc,1.83718353096533,1.8366830919799226
2017-09-01,Bamburi Cement Ltd_KCB Group Plc,1.8514877621149601,1.842874834976434
2017-09-04,Bamburi Cement Ltd_KCB Group Plc,1.851681154841612,1.8618652221074388
2017-09-05,Bamburi Cement Ltd_KCB Group Plc,1.8463356080971058,1.8638668703422518
2017-09-06,Bamburi Cement Ltd_KCB Group Plc,1.8410217858524067,1.8430578502204877
2017-09-07,Bamburi Cement Ltd_KCB Group Plc,1.8410217858524067,1.8381915200367254
2017-09-08,Kenya Airways Plc_Car and General (K) Ltd,1.8075704307582257,1.7665784209103337
2017-09-11,Kenya Airways Plc_Car and General (K) Ltd,1.818041730625521,1.7793868119031415
2017-09-12,Kenya Airways Plc_Car and General (K) Ltd,1.8075704307582257,1.7843869246442616
2017-09-13,Kenya Airways Plc_Car and General (K) Ltd,1.7645530456745346,1.7779356530805248
2017-09-14,Kenya Airways Plc_Car and General (K) Ltd,1.8075704307582257,1.7626044654009407
2017-09-15,Kenya Airways Plc_Car and General (K) Ltd,1.7645530456745346,1.7780919438210077
2017-09-18,Kenya Airways Plc_Car and General (K) Ltd,1.7645530456745346,1.758196852822551
2017-09-19,Kenya Airways Plc_Car and General (K) Ltd,1.7862930323109407,1.7619868808894226
2017-09-20,Kenya Airways Plc_Car and General (K) Ltd,1.7862930323109407,1.765863207061257
2017-09-21,Kenya Airways Plc_Car and General (K) Ltd,1.7862930323109407,1.7670587595863254
2017-09-22,Kenya Airways Plc_Car and General (K) Ltd,1.7862930323109407,1.7633968753649523
2017-09-25,Kenya Airways Plc_Car and General (K) Ltd,1.775482116206725,1.7657082110868183
2017-09-26,Kenya Airways Plc_Car and General (K) Ltd,1.775482116206725,1.7648591258297555
2017-09-27,Kenya Airways Plc_Car and General (K) Ltd,1.7862930323109407,1.7635114288557667
2017-09-28,Kenya Airways Plc_Car and General (K) Ltd,1.818041730625521,1.7616327926079294
2017-09-08,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7478053660514643,1.7747239141226965
2017-09-11,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7478053660514643,1.7809449735645273
2017-09-12,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7622634492266944,1.7806780569745888
2017-09-13,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7526479905272523,1.7911109884061391
2017-09-14,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7574672769632014,1.784620914699171
2017-09-15,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7574672769632014,1.7875895799757648
2017-09-18,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7574672769632014,1.7875895799757648
2017-09-19,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7622634492266944,1.7867774337210187
2017-09-20,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7622634492266944,1.7919843127041628
2017-09-21,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7574672769632014,1.7919843127041628
2017-09-22,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7526479905272523,1.7867774337210187
2017-09-25,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7478053660514643,1.7843710339733787
2017-09-26,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7429391764002915,1.7834668220543874
2017-09-27,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7281968946630881,1.7806390075911072
2017-09-28,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7281968946630881,1.778254778565571
2017-09-08,Bamburi Cement Ltd_KCB Group Plc,1.8463356080971058,1.8358637486231542
2017-09-11,Bamburi Cement Ltd_KCB Group Plc,1.8463356080971058,1.8376127730338474
2017-09-12,Bamburi Cement Ltd_KCB Group Plc,1.8407645630476503,1.8383150184061503
2017-09-13,Bamburi Cement Ltd_KCB Group Plc,1.8407645630476503,1.838800557074743
2017-09-14,Bamburi Cement Ltd_KCB Group Plc,1.8407645630476503,1.8413564687293746
2017-09-15,Bamburi Cement Ltd_KCB Group Plc,1.895166266781351,1.8433624380933211
2017-09-18,Bamburi Cement Ltd_KCB Group Plc,1.8463356080971058,1.8823676221841652
2017-09-19,Bamburi Cement Ltd_KCB Group Plc,1.8304878241143916,1.8504179216598422
2017-09-20,Bamburi Cement Ltd_KCB Group Plc,1.8252669555599104,1.847227677127832
2017-09-21,Bamburi Cement Ltd_KCB Group Plc,1.8526659297480244,1.8507464645305156
2017-09-22,Bamburi Cement Ltd_KCB Group Plc,1.863138287961971,1.8527438903745468
2017-09-25,Bamburi Cement Ltd_KCB Group Plc,1.851681154841612,1.8670916868226926
2017-09-26,Bamburi Cement Ltd_KCB Group Plc,1.8681086433510004,1.857948742772975
2017-09-27,Bamburi Cement Ltd_KCB Group Plc,1.8735187892384388,1.8918745028578794
2017-09-28,Bamburi Cement Ltd_KCB Group Plc,1.8679119875660928,1.8828827214430874
2017-09-29,Kenya Airways Plc_Car and General (K) Ltd,1.8075704307582257,1.7924145212039881
2017-10-02,Kenya Airways Plc_Car and General (K) Ltd,1.7675443279293386,1.7862952870483502
2017-10-04,Kenya Airways Plc_Car and General (K) Ltd,1.7890505331503024,1.7860423653366118
2017-10-05,Kenya Airways Plc_Car and General (K) Ltd,1.7919883000655332,1.7868589956562118
2017-10-06,Kenya Airways Plc_Car and General (K) Ltd,1.7919883000655332,1.7845154211813656
2017-10-09,Kenya Airways Plc_Car and General (K) Ltd,1.7729677445385708,1.781909672163367
2017-10-10,Kenya Airways Plc_Car and General (K) Ltd,1.7912983574184294,1.7819274692498903
2017-10-11,Kenya Airways Plc_Car and General (K) Ltd,1.7807162480878924,1.7884162161345716
2017-10-12,Kenya Airways Plc_Car and General (K) Ltd,1.7669165429257898,1.7878557328223499
2017-10-13,Kenya Airways Plc_Car and General (K) Ltd,1.791108814075069,1.784900568603239
2017-10-16,Kenya Airways Plc_Car and General (K) Ltd,1.780413524958321,1.7861245332626985
2017-10-17,Kenya Airways Plc_Car and General (K) Ltd,1.791108814075069,1.7895285101598402
2017-10-18,Kenya Airways Plc_Car and General (K) Ltd,1.8121622232729013,1.785254678340396
2017-10-19,Kenya Airways Plc_Car and General (K) Ltd,1.8302735138577695,1.7882383491040756
2017-10-23,Kenya Airways Plc_Car and General (K) Ltd,1.8405300140249587,1.8134768746422092
2017-09-29,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7281968946630881,1.7350829034796535
2017-10-02,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7615353091603945,1.7351775110647665
2017-10-04,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7517313090637736,1.7435460163388818
2017-10-05,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7696399759935404,1.744267717698722
2017-10-06,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7647016943529579,1.7476243841522368
2017-10-09,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.769507863161613,1.7454844740382685
2017-10-10,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.715545721622619,1.7508234797409508
2017-10-11,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7259085086581654,1.7403917741871597
2017-10-12,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.6870201359514811,1.730394928023501
2017-10-13,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.6754503387497652,1.7445096021831137
2017-10-16,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.6322003549559487,1.7452101157635276
2017-10-17,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.643189476531544,1.7493008971819222
2017-10-18,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.6266601745803335,1.749246305179274
2017-10-19,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.6085074857380504,1.7483646957833685
2017-10-23,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.6085074857380504,1.7491117270092906
2017-09-29,Bamburi Cement Ltd_KCB Group Plc,1.8679119875660928,1.8727738394228632
2017-10-02,Bamburi Cement Ltd_KCB Group Plc,1.878898339146751,1.8665446855980932
2017-10-04,Bamburi Cement Ltd_KCB Group Plc,1.8844424833014588,1.860597849219241
2017-10-05,Bamburi Cement Ltd_KCB Group Plc,1.8618502936665058,1.8600451931261959
2017-10-06,Bamburi Cement Ltd_KCB Group Plc,1.8844767972999574,1.860741712795567
2017-10-09,Bamburi Cement Ltd_KCB Group Plc,1.890217283061998,1.8804838377431319
2017-10-10,Bamburi Cement Ltd_KCB Group Plc,1.919385217930301,1.8775429228609557
2017-10-11,Bamburi Cement Ltd_KCB Group Plc,1.9422363956063613,1.890375918747629
2017-10-12,Bamburi Cement Ltd_KCB Group Plc,1.9542550514999282,1.9098016785391672
2017-10-13,Bamburi Cement Ltd_KCB Group Plc,1.9542550514999282,1.912275505107792
2017-10-16,Bamburi Cement Ltd_KCB Group Plc,1.9316552195826877,1.9157798585846595
2017-10-17,Bamburi Cement Ltd_KCB Group Plc,1.9438373996151839,1.9159485969709689
2017-10-18,Bamburi Cement Ltd_KCB Group Plc,1.9438373996151839,1.9149637721870776
2017-10-19,Bamburi Cement Ltd_KCB Group Plc,1.965896468412581,1.9395946388245482
2017-10-23,Bamburi Cement Ltd_KCB Group Plc,1.9076037792643032,1.945336139242929
2017-10-24,Kenya Airways Plc_Car and General (K) Ltd,1.8706830521956461,1.8140177892270963
2017-10-27,Kenya Airways Plc_Car and General (K) Ltd,1.9283913698162929,1.811767222191514
2017-10-30,Kenya Airways Plc_Car and General (K) Ltd,1.9917609837488823,1.808705379078902
2017-10-31,Kenya Airways Plc_Car and General (K) Ltd,2.033320989339833,1.7920522286622056
2017-11-01,Kenya Airways Plc_Car and General (K) Ltd,2.0466681065938004,1.77931006724043
2017-11-02,Kenya Airways Plc_Car and General (K) Ltd,2.071360719184172,1.7755945971448446
2017-11-03,Kenya Airways Plc_Car and General (K) Ltd,2.0298609882774192,1.7738970214938437
2017-11-06,Kenya Airways Plc_Car and General (K) Ltd,2.0041084921750048,1.7738970214938437
2017-11-07,Kenya Airways Plc_Car and General (K) Ltd,2.0298609882774192,1.7738970214938437
2017-11-08,Kenya Airways Plc_Car and General (K) Ltd,2.012766554918119,1.7736071058200775
2017-11-09,Kenya Airways Plc_Car and General (K) Ltd,1.9941518596036034,1.7736071058200775
2017-11-10,Kenya Airways Plc_Car and General (K) Ltd,1.976294242203597,1.7736071058200775
2017-11-13,Kenya Airways Plc_Car and General (K) Ltd,1.93020313500333,1.7737450512049702
2017-11-14,Kenya Airways Plc_Car and General (K) Ltd,1.93020313500333,1.7657787538534975
2017-11-15,Kenya Airways Plc_Car and General (K) Ltd,1.93020313500333,1.7663623568658189
2017-10-24,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.6250367876892609,1.6521722805642098
2017-10-27,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.6519925976777892,1.6581614678567747
2017-10-30,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7088554595723322,1.659908576777052
2017-10-31,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.6922833530515589,1.6827799806253803
2017-11-01,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.710389301251554,1.6857982298999488
2017-11-02,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7202903722342655,1.6913463654681962
2017-11-03,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7202903722342655,1.7151734065751745
2017-11-06,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7202903722342655,1.716778632058317
2017-11-07,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.715352090593683,1.7179863806695213
2017-11-08,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.705401759740515,1.7098937071483382
2017-11-09,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.6826133028408146,1.6942633546763242
2017-11-10,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.6826133028408146,1.6770052249131453
2017-11-13,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.6826133028408146,1.6787172848722705
2017-11-14,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.6826133028408146,1.678563601688071
2017-11-15,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.6775755088108575,1.678563601688071
2017-10-24,Bamburi Cement Ltd_KCB Group Plc,1.9017706874926552,1.9260866065437747
2017-10-27,Bamburi Cement Ltd_KCB Group Plc,1.9076037792643032,1.9169760769190904
2017-10-30,Bamburi Cement Ltd_KCB Group Plc,1.9134751210912886,1.9196063818309008
2017-10-31,Bamburi Cement Ltd_KCB Group Plc,1.8901617460500528,1.9307470390606947
2017-11-01,Bamburi Cement Ltd_KCB Group Plc,1.8623409425166373,1.9157842049891132
2017-11-02,Bamburi Cement Ltd_KCB Group Plc,1.8514877621149601,1.9019507302068843
2017-11-03,Bamburi Cement Ltd_KCB Group Plc,1.8512956524537287,1.8923878691747849
2017-11-06,Bamburi Cement Ltd_KCB Group Plc,1.8565811947018518,1.8910925942528394
2017-11-07,Bamburi Cement Ltd_KCB Group Plc,1.8733883130182334,1.8942267771618702
2017-11-08,Bamburi Cement Ltd_KCB Group Plc,1.8623409425166373,1.8955937976301116
2017-11-09,Bamburi Cement Ltd_KCB Group Plc,1.8733272940972956,1.894523873283921
2017-11-10,Bamburi Cement Ltd_KCB Group Plc,1.8956348342894955,1.8880983327167962
2017-11-13,Bamburi Cement Ltd_KCB Group Plc,1.901283915616339,1.8957556794363244
2017-11-14,Bamburi Cement Ltd_KCB Group Plc,1.8844385195223667,1.8946229567932094
2017-11-15,Bamburi Cement Ltd_KCB Group Plc,1.8733883130182334,1.8780075575612827
2017-11-16,Kenya Airways Plc_Car and General (K) Ltd,1.9226154579238215,1.9663654352647135
2017-11-17,Kenya Airways Plc_Car and General (K) Ltd,1.9226154579238215,1.9663654352647135
2017-11-20,Kenya Airways Plc_Car and General (K) Ltd,1.9226154579238215,1.9664914609725759
2017-11-21,Kenya Airways Plc_Car and General (K) Ltd,1.9226154579238215,1.9664914609725759
2017-11-22,Kenya Airways Plc_Car and General (K) Ltd,1.9226154579238215,1.9639033919894953
2017-11-23,Kenya Airways Plc_Car and General (K) Ltd,1.9226154579238215,1.9639033919894953
2017-11-24,Kenya Airways Plc_Car and General (K) Ltd,1.9226154579238215,1.9639033919894953
2017-11-27,Kenya Airways Plc_Car and General (K) Ltd,2.5918951570771234,1.9624877287728737
2017-11-29,Kenya Airways Plc_Car and General (K) Ltd,2.684126381293157,1.9720115157702738
2017-11-30,Kenya Airways Plc_Car and General (K) Ltd,2.776629260276462,1.9720115157702738
2017-12-01,Kenya Airways Plc_Car and General (K) Ltd,2.8686481589967143,1.9759315521442296
2017-12-04,Kenya Airways Plc_Car and General (K) Ltd,2.9629588384679555,1.9993086618615694
2017-12-05,Kenya Airways Plc_Car and General (K) Ltd,3.0582690182722803,2.0079365012598576
2017-12-06,Kenya Airways Plc_Car and General (K) Ltd,3.1113788435862286,2.0094924543317014
2017-12-07,Kenya Airways Plc_Car and General (K) Ltd,3.1142482860141816,2.0094924543317014
2017-11-16,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.6851990524229956,1.674105390355294
2017-11-17,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.6851990524229956,1.676179946493202
2017-11-20,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7003892179169706,1.6764037543571455
2017-11-21,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7003892179169706,1.6911926630500451
2017-11-22,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7003892179169706,1.6923671692678977
2017-11-23,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.6953514238870135,1.6926143598082652
2017-11-24,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7003892179169706,1.691709432049442
2017-11-27,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.6953514238870135,1.693202197817382
2017-11-29,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.6902881219304668,1.6914014022113355
2017-11-30,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.6902881219304668,1.6916325423046394
2017-12-01,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.6953514238870135,1.690833792613962
2017-12-04,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.6953514238870135,1.690833792613962
2017-12-05,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.6902881219304668,1.6908715287606035
2017-12-06,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.6953514238870135,1.6908715287606035
2017-12-07,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.6851990524229956,1.6903634021561253
2017-11-16,Bamburi Cement Ltd_KCB Group Plc,1.8789618237526775,1.8669468900181823
2017-11-17,Bamburi Cement Ltd_KCB Group Plc,1.8520716220389914,1.8675812856086949
2017-11-20,Bamburi Cement Ltd_KCB Group Plc,1.8200763530801098,1.8586085189276438
2017-11-21,Bamburi Cement Ltd_KCB Group Plc,1.809784556777216,1.8408926546986673
2017-11-22,Bamburi Cement Ltd_KCB Group Plc,1.8200763530801098,1.844791150302557
2017-11-23,Bamburi Cement Ltd_KCB Group Plc,1.8470171260656025,1.8418950549945885
2017-11-24,Bamburi Cement Ltd_KCB Group Plc,1.8737345822852198,1.8508131299524069
2017-11-27,Bamburi Cement Ltd_KCB Group Plc,1.879080129029726,1.8637663687987018
2017-11-29,Bamburi Cement Ltd_KCB Group Plc,1.8735187892384388,1.8643630158798712
2017-11-30,Bamburi Cement Ltd_KCB Group Plc,1.8953672197370088,1.8663322585290203
2017-12-01,Bamburi Cement Ltd_KCB Group Plc,1.8679119875660928,1.8862610769025867
2017-12-04,Bamburi Cement Ltd_KCB Group Plc,1.8624689530518541,1.8649482225020293
2017-12-05,Bamburi Cement Ltd_KCB Group Plc,1.8463356080971058,1.861828149239806
2017-12-06,Bamburi Cement Ltd_KCB Group Plc,1.8298484852542813,1.8435378464077572
2017-12-07,Bamburi Cement Ltd_KCB Group Plc,1.8298484852542813,1.838074760637168
2017-12-08,Kenya Airways Plc_Car and General (K) Ltd,3.122807539409852,2.825481047559643
2017-12-11,Kenya Airways Plc_Car and General (K) Ltd,3.13129415328717,2.806411998841726
2017-12-13,Kenya Airways Plc_Car and General (K) Ltd,3.129516344347892,2.7965879859080243
2017-12-14,Kenya Airways Plc_Car and General (K) Ltd,3.1378845940184084,2.7672456543309165
2017-12-15,Kenya Airways Plc_Car and General (K) Ltd,3.16257720660878,2.766541429192013
2017-12-18,Kenya Airways Plc_Car and General (K) Ltd,3.1489344302049935,2.7638405164150335
2017-12-19,Kenya Airways Plc_Car and General (K) Ltd,3.1378845940184084,2.762022216607715
2017-12-20,Kenya Airways Plc_Car and General (K) Ltd,3.140658520901134,2.75070385196797
2017-12-21,Kenya Airways Plc_Car and General (K) Ltd,3.132313548968953,2.730318256421606
2017-12-22,Kenya Airways Plc_Car and General (K) Ltd,3.1516779161507444,2.7244368012348668
2017-12-27,Kenya Airways Plc_Car and General (K) Ltd,3.121077475702027,2.7244368012348668
2017-12-28,Kenya Airways Plc_Car and General (K) Ltd,3.0895110097341925,2.7244368012348668
2017-12-29,Kenya Airways Plc_Car and General (K) Ltd,3.08072618017846,2.7244368012348668
2018-01-02,Kenya Airways Plc_Car and General (K) Ltd,3.0629215555449534,2.7244368012348668
2018-01-03,Kenya Airways Plc_Car and General (K) Ltd,3.0356057448979903,2.7244368012348668
2017-12-08,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.6953514238870135,1.6892044741526606
2017-12-11,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.6902881219304668,1.6892838502962886
2017-12-13,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.70761452281008,1.6893769011929465
2017-12-14,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7025254533026088,1.6890136547114019
2017-12-15,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.7025254533026088,1.6891415255780107
2017-12-18,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.6974103526358384,1.6900504212707883
2017-12-19,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.6922689531354194,1.6919989331201597
2017-12-20,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.6974103526358384,1.6889856715573013
2017-12-21,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.6974103526358384,1.6895397399049015
2017-12-22,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.6922689531354194,1.6888049621307557
2017-12-27,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.6871009829769772,1.6885571871976848
2017-12-28,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.681906166099873,1.6886721462080925
2017-12-29,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.681906166099873,1.68669747843017
2018-01-02,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.6766842221187215,1.6860341916633086
2018-01-03,ABSA Bank Kenya Plc_Car and General (K) Ltd,1.6766842221187215,1.6749185107538436
2017-12-08,Bamburi Cement Ltd_KCB Group Plc,1.8463356080971058,1.8338312906102607
2017-12-11,Bamburi Cement Ltd_KCB Group Plc,1.8351623074989805,1.8463067649787102
2017-12-13,Bamburi Cement Ltd_KCB Group Plc,1.8410217858524067,1.8520498917833583
2017-12-14,Bamburi Cement Ltd_KCB Group Plc,1.8351623074989805,1.8562564752635324
2017-12-15,Bamburi Cement Ltd_KCB Group Plc,1.8514877621149601,1.8567475685268997
2017-12-18,Bamburi Cement Ltd_KCB Group Plc,1.8410217858524067,1.8682976918858332
2017-12-19,Bamburi Cement Ltd_KCB Group Plc,1.835739313773857,1.854357081009951
2017-12-20,Bamburi Cement Ltd_KCB Group Plc,1.8193145235162662,1.8492754357279861
2017-12-21,Bamburi Cement Ltd_KCB Group Plc,1.8304878241143916,1.8403956975017721
2017-12-22,Bamburi Cement Ltd_KCB Group Plc,1.8304878241143916,1.8440364719029145
2017-12-27,Bamburi Cement Ltd_KCB Group Plc,1.8304878241143916,1.8452797365213212
2017-12-28,Bamburi Cement Ltd_KCB Group Plc,1.8304878241143916,1.8451252244058403
2017-12-29,Bamburi Cement Ltd_KCB Group Plc,1.8304878241143916,1.8471097896455226
2018-01-02,Bamburi Cement Ltd_KCB Group Plc,1.8575510878036177,1.8495719393630075
